user,location,text
abogadohurtado,MEDELLIN,"@JORGEFONSECAE @QuinteroCalle @PGN_COL Sí, pero el ""absoluto contemporizador"", es el acudir de las masas de ellos a… https://t.co/gzsredv1xf"
ELINDUSTRIAL,"BOGOTA, COLOMBIA",@PizarroMariaJo @petrogustavo @CIDH @QuinteroCalle Que bruta es esta señora. O está manipulando brutos ?
LuisFer49451282,,"@petrogustavo @CIDH Cuando la ley favorece a los suyos aplaudes, cuando hace lo correcto según la ley son golpistas… https://t.co/X3WijUTPgA"
Villegasalejo,"Pereira. Enamorado Granada, Es","""El debate de fondo es qué pasa con la institucionalidad. La CIDH fue clara en su sentencia porque un electo por vo… https://t.co/q4M0cmDGd5"
WilliamsMorenoA,Huacho - Perú,La @RELE_CIDH visitará #Perú Tienen que observar la situación de los periodistas que alzan su voz de protesta para… https://t.co/DHZtk8192B
maxalvarez2012,,@girar1986 @petrogustavo @CIDH Democráticamente dice 🤦🏻‍♂️
RosaMaraAriasS3,,"@petrogustavo @CIDH Como que no, a usted también lo suspendieron por tramposo"
NoMasUribeNO,Colombia,@ColombiaHumana_ @petrogustavo @FranciaMarquezM @cancinodiegoa El presente de Colombia es igual a Venezuela: Gobier… https://t.co/qCSt6Ay18T
juandabitsudo,"Bogota, COlombia","@SantiagoPosadaG @petrogustavo @CIDH Bueno ya tiene el primer paso, aceptarlo 😂🤣"
BayarSGarcia75,"Medellín, Colombia","@Duvan__FC @AndresElGury @QuinteroCalle @PGN_COL Pero la suspensión la debe de hacer un juez penal, no la procurado… https://t.co/6Wx7G5XqVZ"
richardblissr,Colombia,"@elcolombiano Y ""su padre"" el SINVERGUENZA @petrogustavo rebuznando porque @PGN_COL suspendió SU payaso en Medellín… https://t.co/iVThn7GtqQ"
pena_muneton,,@petrogustavo @CIDH Cacas cuánto soldados y policías han asesinado sus amigos y ni un trino falsa moral
ALEXANDERBETA15,Bogota D.C,@petrogustavo @CIDH Que destituyan al pupilo del ñeñe que si que ha participado en política y al tal zapateiro.
NoMasUribeNO,Colombia,"@ResistenciaDes El presente de Colombia es igual a Venezuela: Gobierno (uribista) viola de frente la constitución,… https://t.co/QAlO4F3d0n"
WilsonMnera1,,"@petrogustavo @CIDH Eso es Petro, cortado con la misma tijera que el chavismo, atacando las instituciones. Pero una… https://t.co/LTlBVoc3Xi"
NoMasUribeNO,Colombia,@smilelalis @AlbertCorredor El presente de Colombia es igual a Venezuela: Gobierno (uribista) viola de frente la co… https://t.co/DSJWSLFz6s
65Haroldvaldes,,@petrogustavo @CIDH Procuradora rata hpta
pasmol0506,MEDELLIN,@jackertzon72 @piedadcordoba @CIDH @petrogustavo Si pero la procuradora no tiene esa función
JuanVle19595997,"Medellín, Colombia","@Tiendaguapa1 @petrogustavo @CIDH Acá nos hacemos moler hp, pero estos esbirros comunistoides están muy engañados."
davidbriceno242,,@APOLOC8 @GladysHCastro1 @petrogustavo @Fernand63106247 @CIDH Vieja malparida en pueblo te detesta.
fipijuanpa,,@petrogustavo @CIDH Democrático viniendo de usted?????
IgnacioC_23,"Envigado, Colombia",@petrogustavo @CIDH Gran HP Ud quien es Dios? Chupen mamertos. Que dijo que ya es el que manda el pais
BayarSGarcia75,"Medellín, Colombia","@Duvan__FC @AndresElGury @QuinteroCalle Yo tambien he hablado con eso con expertos, así que eso va a caer vía tutel… https://t.co/Sv4MjLYXVB"
harryson2412,Italia,"@SoniaMariaDiaz1 @cbecerrapombo @petrogustavo @CIDH Todo se benefician por seguir en el poder, lo único que se pued… https://t.co/UggZx6dAFm"
Bambam_2k,Bkilla,@VozNaturaleza @Danielbricen @CIDH Respeto a los derechos humanos? Y en que articulo está que hay que premiar a los… https://t.co/XxVgBJ5PXp
Fer230350,,@PartidoValor @CIDH @ZuryxGuate Mis Respetos y con mucha Esperanza que Zury con ese gran equipo que tiene con Valor… https://t.co/i2YUfDkKWn
NoMasUribeNO,Colombia,"@josegreghg El presente de Colombia es igual a Venezuela: Gobierno (uribista) viola de frente la constitución, coap… https://t.co/BRrZF1ToVX"
JfSanatacruz,,@olgamariaruiza2 @CIDH Colombia debería renunciar a él pacto de CIDH
JavierM58463003,"Barranquilla, Colombia","@OskarconK_ @santiagoangelp @CIDH Bruto de mierda
Golpe de estado solo se le da al presidente de la República
No a… https://t.co/R2be427fGP"
JotaMarioE,,"@JuridicaAsesora @QuinteroCalle Perdón por mi imprecisión, poco sé de leyes, no es mi intención confundir a nadie,… https://t.co/ys2XAbLVas"
Cassiopea70,,"@petrogustavo @CIDH Señor Gustavo Petro, le leo continuamente hablar de los pecados ajenos, cuando va hablar de los… https://t.co/hr1ghwtoww"
LUISEROLAVE,"Chocó, Colombia","Una vez me dijeron en la @CIDH que un fallo como el que se dió a favor de @petrogustavo no se repetiría, consideran… https://t.co/aDIPlbCQMV"
Jim368Jorge,,@petrogustavo @CIDH Porque no haces reclamo tambien por el alcalde de neiva?? Ahh verdad que este no es petrista..
ximenacalero1,"Cali, Colombia","@petrogustavo @estebanrestre @CIDH Verdad que sus amigos son los presos, los de la picota😂"
viquimos5,Turbo Antioquia Colombia,"@QuinteroCalle Siga trabajando alcalde, la justicia le dará la razón, si no es en Colombia la CIDH lo efectuará"
jonwil80,,@AlexLopezMaya @CIDH @PGN_COL @IvanDuque @GustavoBolivar @FranciaMarquezM @QuinteroCalle @DonIzquierdo_… https://t.co/E0q1JqSU4N
dcMarul,,"@misaelo25 @piedadcordoba @CIDH @petrogustavo No puede, por leyes internaciones del bloque de constitucionalidad so… https://t.co/3ioJXucrM9"
TurbaAndres,"Piendamó, Colombia","@rugelastico Me parece inaudito que la Ultra derecha se pase la ley por la faja, no sé puede autoproclamar alcalde… https://t.co/vcayHNumrV"
Bambam_2k,Bkilla,@VozNaturaleza @Danielbricen @CIDH Jajajajaja no creo todos tus trinos son proclives a la izquierda
rodolin1,,"@marcovallejob @Manoloparis_ @petrogustavo @CIDH @PGN_COL Si participó en política que lo suspendan, pero porque no… https://t.co/KgmnPdrkbJ"
vigioscuro,"Columbia-Shuswap A, British Co","@PalomaValenciaL Entonces según tu 🍿,¿ la @CIDH no dijo nada sobre la destitución de funcionarios elegidos por voto popular?"
Joseore42534925,Santiago,"@gobiernochilecl se salta constitución y ordena prohibir libre tránsito consagrado en constitución actual 
@CIDH… https://t.co/XjkTzvUIV9"
A_Minombre,Santiago de Cali,"#ElCambioEnPrimera 
Ahora que mencionan a la CIDH porque suspenden a Quintero pregunto; ¿por qué esto no es un golp… https://t.co/fLigjJPOrC"
FabioHdo,Colombia,@PizarroMariaJo @petrogustavo @CIDH @QuinteroCalle Lo dice la hija del guerrillero.... secuestrador...asesinos del… https://t.co/uRTKwgdrMf
Drit60426169,,@petrogustavo @CIDH @petrogustavo eres un descarado se la ha pasado haciéndote política.
Omar35662321,,@petrogustavo @CIDH Todos los que se han tomado el poder en democracia y terminan diciendo que hay golpe de estado… https://t.co/eHlR6ZXmpW
leodavincico,Bogotá,@Melquisedec70 @CConstitucional @PGN_COL Lamento informarle que fallo de la CIDH es posterior a sentencia y que blo… https://t.co/Sbdv0gYoKl
FNMMX2021,Mexico,"Madres en Fiscalía Edomex buscando justicia, visibilizando la violencia institucional que dió pie a la violencia vi… https://t.co/7nFyYhY0gh"
kikeacosta14,,"@PamelaForeroB No es jurisprudencia cualquiera, es una decisión que condena expresamente a Colombia porque en situa… https://t.co/GJR8vbkXiF"
Cassiopea70,,"@petrogustavo @CIDH Que poco sentido de estado tiene usted señor candidato, a todo lo que no le gusta le llama golp… https://t.co/kDupHHp3XH"
oscarval76,"Querétaro, Querétaro Arteaga","@alterdiex @jjairocorrea15 @ClaudiaLopez Señor el fallo CIDH  habla de destituir y inhabilitar, a pinturera lo susp… https://t.co/a4fWSpTZdP"
rodolin1,,"@ureche_solano @petrogustavo @CIDH @ISAZULETA No los vamos a ganar, ese es el miedo, porque no le llamo la atención… https://t.co/4rQ1r1OGI9"
wilsonr18,"Bogotá, D.C., Colombia","@petrogustavo @CIDH Q incomodo este sr para la sociedad Colombiana. Q lastima para este país, animando protestas, l… https://t.co/r3dW4VFHUQ"
CarolinaAlemnp2,,@petrogustavo @CIDH Ya esté HP proclamando disturbios como siempre protesta y más protestas
Felon96908327,,"@carlosecaicedo @QuinteroCalle y la CIDH recomienda no asistir, mediante trucos, a la audiencia de juzgamiento por asesinato?"
ZULYLP,"Cartagena, Colombia","@petrogustavo @CIDH Ahora dígalo sin llorar…
Te dejaron #QuietoEnPrimera"
jabeto1210,,"@petrogustavo @CIDH Ja, que cinismo el del peor terrorista que ha tenido Colombia"
cbecerrapombo,,@SoniaMariaDiaz1 @petrogustavo @CIDH NO lo ha nombrado en ninguna de sus declaraciones.
Camilo220510,,"@DIAZJUANMAN @petrogustavo @CIDH Es uribista, q lo defiendan ellos. O pretende q Petro abogue por él?"
CentroCuimari,México,"Continuando con el tema de la semana.

El informe “Derechos de los pueblos indígenas y tribales sobre sus tierras a… https://t.co/dRm7kQ3D9b"
NoMasUribeNO,Colombia,@datoatipico @QuinteroCalle @petrogustavo @consejodeestado @CIDH El presente de Colombia es igual a Venezuela: Gobi… https://t.co/Xdsiwb2ayt
rodriblizzpod,"Bogotá, D.C., Colombia",@ariztmendy Estudien... para que entiendan como funciona la @CIDH y lo grave que es para el país un desacato como el de la @PGN_COL
equalizadorpy,,@jorgequerey Mira que sos caradura basura asquerosa cómplice de Arrom y Marti. Desde que asumieron te pasaste persi… https://t.co/avcLpFwx6u
PartidoValor,Guatemala,Ante la reciente publicación de la Corte Interamericana de Derechos Humanos @CIDH en torno a las violaciones de los… https://t.co/ajnoOnYRLU
arenasmolina,,@MariaFdaCabal De seguro saldrá bien librado ante CIDH
jabeto1210,,"@hfgm2 @petrogustavo @CIDH Guerrillero no, TERRORISTA."
enroquetel,,@davidroserow @caravananoticia @UNENACIONAL @CorteConstEcu @CIDH @ONUHumanRights Suerte la de ustedes… tiene trabajo…
NoMasUribeNO,Colombia,@HOLLMANMORRIS @petrogustavo @QuinteroCalle @GNavasTalero @GustavoBolivar @AABenedetti @ammejiaaguado… https://t.co/Qx7y8zuQbT
datoatipico,Colombia,La asesoría de @QuinteroCalle para volver es con @petrogustavo. Ante el @consejodeestado para que le de medidas cau… https://t.co/J7efAqaens
NatashaRedes,,@luciaeugenia @StateSPEHA @StateDept @CIDH @ONU_es @onuvenezuela @WSJ @nytimes @Telemundo @Pontifex_es @edhcuba Nos… https://t.co/LV9p4dWryI
James82813397,,@olgamariaruiza2 @CIDH Bombazo ....le entró en reversa.
ShorySports,,@marcelamvz Pero si se puede leer un poco sobre el fallo de la #CIDH en 2012-2014. A verdad que les da mamera leer… https://t.co/ymbYsDGCan
CFE_Contigo,México,"@Tinunjei_Mx @CFEmx @CIDH @lopezobrador_ Buenos días, por protección de datos personales, te invitamos a que intera… https://t.co/UOqTu6P9yo"
Bestiariix,between Heavy Metal & Blues,"@petrogustavo @CIDH Qué va a hacer, va a quemar la Casa de Nariño?"
PedroPe54605040,Una silla rimax.,@petrogustavo @CIDH Presos que lo iban a apoyar por eso del perdón social. Ahí está pintado señor guerrillero.
baluarte70,"Bogotá, D.C., Colombia",@petrogustavo @CIDH No nos podemos imaginar a Petro de candidato opositor en Venezuela y que un alcalde o gobernado… https://t.co/x6qFtWuvU5
Tinunjei_Mx,"San Juan Copala, Oaxaca",Se pagó el servicio de luz el 9 de mayo del 2022 y el 10 se levantó el reporte. Los #indígenas desplazados #triquis… https://t.co/tmxKLUu1pq
Cvivianforero,,@petrogustavo @CIDH Jajajajajajaja golpe de Estado a un ALCALDE? A engañar a sus petrontos
SoniaMariaDiaz1,,"@cbecerrapombo @petrogustavo @CIDH Ni sea cretino, busque el audio. Y Duque no ha nombrado a Petro, para variar men… https://t.co/PVhwMTbGxa"
CedroQuira,,Que pasaría con las investigaciones de la @CIDH con los asesinados durante el paro nacional a manos de la policía???
DPlosadero,"Medellin, Colombia","@AlcaldiadeMed @petrogustavo @FranciaMarquezM 
""SUSPENSIÓN"" d cargo es una SANCIÓN a la q debe preceder el DEBIDO P… https://t.co/dvhL7NJVDX"
EdwinLlanosFr,Colombia - Israel - Vaticano,"@petrogustavo @CIDH En Medellín la ciudadanía no se siente representada por @QuinteroCalle, el cual ya estaría afue… https://t.co/VPS9Ez5BrN"
isabel_2040,,@lapreviacali @AnaMaRuizP @Simbs23 @petrogustavo @CIDH Porque no pidió que respetaran el voto popular del alcalde d… https://t.co/fpwDgInQvw
JorgeElicerGai4,,@petrogustavo @CIDH El deshonor cobra relevancia cuando la gente despreciable advierte ser despreciados despiadadam… https://t.co/YhksjGPndk
JONGIRALDO5,,@piedadcordoba @CIDH @petrogustavo Y ustedes criminales si pueden estar por encima de la ley? Cinicos DESCARADOS
NoMasUribeNO,Colombia,"@jkrincon El presente de Colombia es igual a Venezuela: Gobierno (uribista) viola de frente la constitución, coapta… https://t.co/PezYBnFrDm"
joluma67,"Barranquilla, Colombia",@petrogustavo @CIDH Ya nadie te cree podes escribir ✍️ muy llamativamente pero al final no dices nada . Disfraz político
DanniGuerrero,Popayán - Colombia,"#GolpeDeEstadoEnMedellin La mafia en #Colombia atenta contra la democracia, contra la seguridad y contra toda justi… https://t.co/GhVk0jEQdH"
isalver,"Medellín, COLOMBIA","@JulianVasCas @QuinteroCalle O sea que usted acepta, con tal de sacar a Quintero, que la PGN viole el bloque de con… https://t.co/Tpew2PtZWq"
seroestar891,,"@ValentinaArias8 La sentencia de la CIDH, es super clara un ente administrativo no puede suspender o destituir a un… https://t.co/2BcQDqPvkN"
ArtesanoArturo,,"@RUlcuangoF @BancadaUNESec @RC5Oficial @FaustoJarrinT @VivianaVeloz18 Ataques por todos lados
#FueraLassoEvasor… https://t.co/sEEWyC3ofw"
lauraro48533947,,@QuinteroCalle Esa CIDH no manda aquí solo ayuda a bandidos
OMARALFREDOSUAR,SURAMERICA,@MargaritaRepo Pues mi amor tus deseos son órdenes de captura..la encuestas lo pondrán arriva y la CIDH condenará a… https://t.co/Cs23k1NbCM
NoMasUribeNO,Colombia,@Luis10337702 @PGN_COL El presente de Colombia es igual a Venezuela: Gobierno (uribista) viola de frente la constit… https://t.co/Xif5oUYt4b
Duvan__FC,"Medellín, Colombia",@BayarSGarcia75 @AndresElGury @QuinteroCalle Lastimosamente el tiene no una investigación de ayer si no de hace año… https://t.co/VcCKNrcaDZ
olgamariaruiza2,Colombia ,"Daniel Quintero acude a @CIDH para evitar su suspensión,  argumentando que es una persecución política, yo les pido… https://t.co/K7FEvppn1g"
FelipeZrojas,"Bogotá, D.C., Colombia","@alejogerentepub @piedadcordoba @CIDH @petrogustavo Si nenecito, falta de argumentos yo https://t.co/jb6NRhRXP4"
elkio75,COLOMBIA,Y siguen amenazando nuestros líderes sociales y el gobierno de @IvanDuque @infopresidencia y la @UNPColombia no hac… https://t.co/YwtblGs2gR
Joseore42534925,Santiago,"@CIDH 
Brutal represión en Chile 
@gobiernochilecl guarda cómplice silencio 
@amnistiachile @amnistia… https://t.co/t5oprORArI"
d13g056,Colombia,@NoticiasCaracol Otro vergonzoso acto de una @PGN_COL secuestrada con la mafia desconociendo fallo de la  @CIDH y q… https://t.co/k7zuKpkAXe
pirako78,,@DarioEnriqueDa1 @PGN_COL @MinTIC_responde @petrogustavo @RoyBarreras @migueldelrioabg @CIDH @ONU_es @OEA_oficial… https://t.co/X2nCC62GIh
Jfmonin,"Medellín, Antioquia, Colombia",@PizarroMariaJo @petrogustavo @CIDH @QuinteroCalle Aquí tenemos un polémica porque suspendieron un alcalde que apoy… https://t.co/X42xjOdWtG
MFernandez1027,"Quindio, Colombia","@anajuegaconnada @PGN_COL ... es estructural, solo se amplía (más) el estado, y no cumple con los lineamientos dado… https://t.co/gMneE2TRK4"
CalArjona,"Columbia Británica, Canadá",@petrogustavo @CIDH El hecho de que sean elegidos por votación popular no los exime de servidores públicos.
forexdia,Bogota,"@petrogustavo @CIDH Lloraton mamerto, amigo Petrista desmovilizate."
jotaxeone,"Medellín, Colombia",@petrogustavo @CIDH #CambioEnReversa jamás serás presidente... https://t.co/8jplK0tFNT
manaio64,"Antioquia, Colombia",@piedadcordoba @CIDH @petrogustavo Los bandidos como usted son todos iguales!  Solo aplauden los fallos q les convi… https://t.co/M7inT9ndr8
ivancho0727,,@petrogustavo @CIDH Incendiario 😡
wallace201,Bogotá D.C.,"Al parecer muchos, incluyendo periodistas, congresistas, abogados y hasta el mismo candidato presidencial beneficia… https://t.co/OAh05mV3i7"
raulBastidast,,@Delzol12 @AlvaroUribeVel Debe actualizar su conocimiento en sentencias judiciales del país y organismos internacio… https://t.co/0DEvrjizQE
canoso101951,,@Joseore42534925 @gabrielboric @izkia @NYC_prensa @nytimeses @washingtonpost @CNN @CNNChile @CNNEE @BBC @bbcmundo… https://t.co/Im8Xs2ynLD
BayarSGarcia75,"Medellín, Colombia","@Duvan__FC @AndresElGury @QuinteroCalle No, Colombia está adscrito al CIDH, por ende, sus normativas aplican tambié… https://t.co/lykKkc3LIh"
cepizarro777,Isla San Andrés (Col) ,@jkrincon La Ley Internacional como usted dice invade la soberanía colombiana porque desmonta las herramientas anti… https://t.co/c1hwp2gcbl
lexrrhh,,Cómo no van a invitar a #Nicaragua no @CancilleriaARG ? @OEA_oficial @CumbreAmericas #DDHH @CIDH @jusgobar #OEA https://t.co/3hzPXXrZTh
UnaMamerta,"Cali, Colombia",@AlexLopezMaya @CIDH @PGN_COL @IvanDuque @GustavoBolivar @FranciaMarquezM @QuinteroCalle @DonIzquierdo_… https://t.co/m3IlIrhSTF
MFernandez1027,"Quindio, Colombia","@anajuegaconnada @PGN_COL ... tanto, tienen un valor de disposición constitucional, en razón a esto, existen vías j… https://t.co/gD65MoZAci"
Heraz71,"Bogotá, D.C.",@PGN_COL 79. La CIDH consideró que la sanción de destitución e inhabilitación de un funcionario de elección popular… https://t.co/4W4krjXx58
olgamariaruiza2,Colombia ,@CIDH miren todos los elementos materiales en conjunto que llevaron a la suspensión del alcalde de Medellín. No fue… https://t.co/jXgrVKis8e
Mamerticia,"Bogotá, Colombia.","@DavidBcrra La procuradora excede sus funciones, no es juez de la república, no está facultada para suspender funci… https://t.co/gGbEdJLy0t"
RicardoBuya,,@petrogustavo @CIDH Ni Perdón Ni Olvido! Está es la Clase de Amigos Qué Apoyan la PETRO! Una Mano la Hifueputha de… https://t.co/OM40vmM2sU
Clamar2018,,@piedadcordoba @CIDH @petrogustavo Voto popular? No mija semejante chanchullo no es el ideal del pueblo no sea cínica
RValenzuela1958,"Medellín, Colombia","@petrogustavo @CIDH Y, los de la picota como estan?"
OmarAlfonsoAlb2,,@petrogustavo @CIDH Guarde las lágrimas para el 30 de mayo.
GuoKaicheng,,@yezidgarciaa @petrogustavo @QuinteroCalle Sí se puede. El fallo de la CIDH no se refiere a decisiones provisionale… https://t.co/pyfsmoiIl7
rockola225,"Woodlands ,TX.","@HijoDeAnunnaki @alfonsoprada @petrogustavo @PGN_COL @CorteIDH La CIDH, NO forma parte del GOBIERNO colombiano. COL… https://t.co/ih1ony0yIj"
and_2204,entre venus y marte,"@silvioravel Le tengo el tweet guardado antes de que falle la @CIDH por si quiere borrarlo algún día, cuando esta de su fallo"
Gicz5796,,"@joraveols @SoyDefensor_ @estebanrestre @CIDH No fue destituido fue suspendido, no es lo mismo."
htdeviabog,,"@petrogustavo @CIDH Le recuerdo que Medellín no es marxista -comunista, ni apoya a los que abusan del poder y están… https://t.co/invGjYEeeU"
germanleglezh,Bogotá ,"Y que pensó la delincuencia, que sus peones electos eran intocables ?? Que una elección los blinda y les otorga el… https://t.co/Em824SAcav"
Edelmira0920,,"@petrogustavo @CIDH Golpe de Estado es que nos quisiste hacer con tus camaradas de la Primera Línea, pero te jodes… https://t.co/CJcujcoOKq"
miguelamado16,AColombialamataLaCorrupción,"La procuradora sigue tomando del Cabello,digo,del pelo a la CIDH en cuanto al fallo q ordena q funcionarios elegido… https://t.co/8pR4QbL1z1"
OlimpoOliver,,"Una reflexión por el tema de hoy:

Dictadura Colombia:
Alcalde suspendido de Extrema Izquierda @CIDH le devuelve su… https://t.co/o9shfZBezh"
ViejoEdy10,Bogotá D.C. Colombia,"@AntonioCR1974 @calderonwiliams @CIDH @petrogustavo @PGN_COL Además, es sospechoso que para un caso de este calibre… https://t.co/DURvr6H5hA"
_antiuribista14,,"@CIDH Hey en #Colombia la @PGN_COL quiere pasar por encima del voto popular,del voto ciudadano,esto es una violació… https://t.co/IlwhkjegOA"
JCblel5,cali,"@petrogustavo @CIDH Otro que se cree  presidente!!
Parace una obsesión de la izquierda radical."
gestupra,,"@TimoComunes @CIDH Terrorista ,usted debería estar era en una cárcel pagando todos sus delitos en lugar de andar de… https://t.co/MZzdWkQTAx"
fermenca,. ,"@petrogustavo @CIDH @PGN_COL @FiscaliaCol @CGR_Colombia  Este señor no tiene tope, puede decir lo que guste, difama… https://t.co/AyRPV2HCe2"
FernandoRuizMo1,"Miami, FL","@petrogustavo @CIDH El golpe de Estado lo está tratando de dar usted desde que estaba en las guerrillas asesinando,… https://t.co/f0BXzQskol"
MarthaBernalSu2,,"@PGN_COL esto no tiene sanción?
Esto no es campaña de frente?
@QuinteroCalle no dio nombres y de una es sancionado.… https://t.co/oT24pGxPjP"
HectorF62269402,,@petrogustavo @CIDH Ve y en Ibagué  no hubo golpe de estado? Bobo hp  con sus declaraciones confirman que su lacayo… https://t.co/VVjEwe6CrL
Maryville2106,,@petrogustavo @CIDH Con cuantos votos eligió el pueblo a la procuradora? Es para una tarea
kaparzo88,,"@petrogustavo @CIDH Muy buena movida, sacrifican  @QuinteroCalle, distraen atención pública sobre @piedadcordoba, la picota y ganan votos."
RafaelSierraal1,,"@R3B3L24 @HumanaEmpatia Esto no lo ve EEUU, ni la OTAN, ni la ONU, ni la CIDH ni EU, están idiotizados por los Illu… https://t.co/wmmGsrbjKl"
migueronderos,Entre Bogotá Yopal Tolima,Solidaridad con @QuinteroCalle. La CIDH ha sido clara al respecto. ¡El mandato popular se tiene que respetar!
sdiaz27,"Ibagué, Colombia","@petrogustavo @CIDH “Golpe de estado “ ahora quiere cambiar este bandido el nombre a las cosas, mira bien la defini… https://t.co/9ZgIM7CGnm"
RedTDT,Mexico,"👉 Para disminuir violencia a prensa y personas defensoras, es clave adoptar un discurso público que contribuya. El… https://t.co/tqyorVpdVV"
d13g056,Colombia,@cancinodiegoa Y el pronunciamiento de la @CIDH para cuando?
ElchinoRoloyt,bogota,@CIDH  ustedes sirven para lo que sirven las tetas a los hombre pa un culo @IvanDuque  usted ni hablar
JoseManuelB2013,"Bogotá, D.C., Colombia","Con Edgar Morin se puede ver que el pensamiento complejo es posible y necesario.
También es posible tomar una posic… https://t.co/vnypzrQ7e0"
fwhowort,"Cartagena, Colombia",@edbig15089 @hassamII @petrogustavo @CIDH La oportunidad la pintan calva los URIVEStias https://t.co/i7mO2e9pS1
MercedescookC,,"@soypequenojuan El no está diciendo nada q ya la CIDH (órgano competente) no haya dicho, pero aquí las autoridades… https://t.co/cUfTt2LVGx"
rockola225,"Woodlands ,TX.","@hernatelo @alfonsoprada @petrogustavo @PGN_COL @CorteIDH @CIDH @ONUHumanRights PETRO Y Su""PACTO HISTÉRICO,”necesit… https://t.co/HlExqjEr05"
GuilianiRodas,,@petrogustavo @CIDH Y por que no decís nada del alcalde de Ibagué mentiroso
catulo17,Medellín,@MAndreaNieto A leer los fallos de la CIDH.
alfaromarinm,,@petrogustavo @CIDH Eres de lo peor que a dado este país eres el demonio un verdadero anticristo
Maverick3260,,@PedroGomezFraud @Kiluni1 @petrogustavo @CIDH Jajajajaja bueno 🤣🤣🤣
FranchyRosa,Peru,@oscardiazperu @PedroCastilloTe Hay toda una mafia detrás. Incluye a los propagandistas de medios que tienen fuerte… https://t.co/C9f9zWFC8L
Darwileaks21,"Bogotá, DC, Colombia",@GestorbaMor Jajajajajajajajajajja estos momentos no me lo dejaré quitar de nadie ni de la CIDH ni de las Cortes ni… https://t.co/GSFdpsrWg4
anateresabernal,,Yo si quisiera que la Procuradora Cabello le informe a la ciudadanía cuándo inició el proceso para suspender al Alc… https://t.co/8tPyv1SxH7
Jselascanta,"Cali, Colombia",@petrogustavo @CIDH LOS  DEL ALCALDE DE IBAGUE TAMBIÉN ESTAN INCLUIDOS
asjuram,Bucaramanga Colombia,"@petrogustavo @CIDH Detrás suyo está el clan del golfo, el@airó armando, la primera línea y no pasa nada …"
Edgar1406,Barranquilla,"@FisicoImpuro Si a la luz de la jurisprudencia de la CIDH el acto de la procuradora es ilegal, por qué entonces acatarlo..?"
NoMasUribeNO,Colombia,"@tobonsanin El presente de Colombia es igual a Venezuela: Gobierno (uribista) viola de frente la constitución, coap… https://t.co/qMxg1aQB9t"
RiveraDentPlaza,"Callao, Peru","@petrogustavo @CIDH NO EXISTE golpe de estado para un alcalde..
Comunista pavazo"
lois4510,Colombia,@piedadcordoba @CIDH @petrogustavo Hablo la voz de la ética y la https://t.co/sfelBGSWdJ CIDH que tanto les gusta a… https://t.co/V4IpAM4O0A
sergiovelandia,,@petrogustavo @CIDH Cuando quemó a Fajardo no dijo nada. Acomodado mitomano. https://t.co/WSTrTXULuN
Jdeplaza1,"Medellin, Antioquia, Colombia","@piedadcordoba @CIDH @petrogustavo Ahí que dolor doctor, apareció la renegada, que todavía Petro le sampa sipote pa… https://t.co/eWPOYJ6hH0"
funkyc4t,,El gobierno de @IvanDuque es una amenaza para la democracia colombiana @CIDH @hrw @llombartpatUE @UEenColombia… https://t.co/2xyqsmpYpy
RSerjeB,Colombia,"@piedadcordoba @CIDH @petrogustavo Arajo y la señora opina y todo, señala y todo, vea pues"
_M_G_C__,"Bogotá, D.C., Colombia",@PGN_COL @CConstitucional ¿La pregunta de la mayoría de ciudadanos al respecto es por qué mientras sí se hace con… https://t.co/rle96DUGrf
htdeviabog,,@piedadcordoba @CIDH @petrogustavo Ningún Alcalde ni servidor público pueden abusar del poder ni violar la ley. A u… https://t.co/cxlUKX4V6r
Ricard512,Colombia,"Para los que aún justifican el actuar de la procuradora:
Es un accionar ilegal desde que Petro fue inhabilitado y l… https://t.co/k5LYdyHPuf"
MatematicoArcos,,@LFC014 @AsambleaEcuador @DianaSalazarM2 La baluarte solo trabaja para gobiernos corruptos ineptos #INAPapers y… https://t.co/qBrF5MlWHU
AbelDelahoz5,,@myriam_charry @hugouribev @petrogustavo @CIDH @PGN_COL Y será que  tu si habrás estudiado lo historia política de… https://t.co/btKBSDpzHh
ipcbird,,@petrogustavo @CIDH Puede reclamarle a uno de sus alfiles👇🏻 https://t.co/d1iscKxYrc
julian_vasquez_,Barrancabermeja,"Los incendiarios y polarizadores son ellos que reiteradamente desobedecen las sentencias de la CIDH, no ganan por l… https://t.co/J5Etsj0QKL"
1ManSano,"Bogotá, D.C., Colombia",@petrogustavo @CIDH Senador @petrogustavo si usted algo ha demostrado es que no respeta el voto popular
ipcbird,,@uribevideos @petrogustavo @CIDH Pero por supuesto https://t.co/MjAfGu5DT7
BayarSGarcia75,"Medellín, Colombia","@AndresElGury @QuinteroCalle No sea tonto hombre, lo que se alega da que la procuraduría no tiene potestad para sus… https://t.co/WgumQlgMA3"
CARLOSIGNACIOV1,"Medellín, Colombia","Que fácil es destruir, Petro lo que no sabe es construir. Esta jugando con fuego, y esta llamando al caos y a la an… https://t.co/tpNwW2cDGP"
EspacioOsc,México,"No hay algo más preventivo de la violencia contra la prensa, que una respuesta institucional contundente de parte d… https://t.co/3cGQadfjpK"
Juan_alarcon8,"Bogotá, D.C., Colombia",@SofiaJa86 El fallo de la CIDH alude a la afectación de los Derechos políticos de los ciudadanos. La suspensión tie… https://t.co/3JOI2hbpat
