user,location,text
PavasJohn,Bello,@QuinteroCalle Frente a la destitución de Quintero.Leamos la sentencia del 8 de julio de 2020 de la Corte Interamer… https://t.co/hoMrVmwrQ5
PavasJohn,Bello,Frente a la destitución de Quintero.Leamos la sentencia del 8 de julio de 2020 de la Corte Interamericana de Derech… https://t.co/HFCDpaEwfB
Azul58022369,,¿Ya suspendieron también a los lame culos de Duque y Zapateiro? ¿O pa esos guevones no aplica? #Quintero
Eliancarlos__,,Toda Colombia viendo como la proculadora se las da de digna cuando Duque viene haciendo campaña desde hace mas de u… https://t.co/5LbEuKQXrW
JohnAbril88,,La Uribista y  sinvergüenza debería hacer lo mismo entonces con Duque. #Quintero
Vjgonzalez1027,"Antioquia, Colombia",La procuraduría suspende a @QuinteroCalle por participar en política! #Quintero https://t.co/TGSYd9pL2z
luzinfinita000,En todas partes,La noticia más hermosa #Quintero ¡SUSPENDIDO! @QuinteroCalle pensaste que te vas a burlar del país entero? https://t.co/dMcxvc14Ow
laperreraco,Barranquilla ,Con la suspensión de @QuinteroCalle por la @PGN_COL Estamos esperando la suspensión de @IvanDuque (sarcasmo) #Quintero
viktorclop,"Bogotá, D.C., Colombia","@ELTIEMPO Que hijueputa que es la procuraduría suspende a Quintero, pero duque que ha intervenido de manera beliger… https://t.co/qIHkSVYg2e"
juandnoticias,,"Suspenden a #Quintero alcalde Medellín y al de Ibagué por presunta participación política.

Para cuándo suspenden a… https://t.co/SkRpUX5Gxk"
_pelietas_,,"Ok, y para cuándo la suspensión de @IvanDuque?? La ley es para todos, no? El fue el primer en fallar en dar ejemplo… https://t.co/djYuHWaw7C"
olgaruiz1,,La justicia tarda pero llega!!!!! Que maldita dicha!!!!!! 🎉🎉🎉🎉🎉🎉🎉🎉🎉#QuinteroCorrupto #Quintero https://t.co/1CFNHAWEPn
MalejaV4,"Medellín, Colombia",Para cuándo la suspensión de #IvanDuque? #Quintero #DICTADURA #SOS @ONU_es @OEA_oficial @CorteIDH https://t.co/Jib0iarFNX
TatanMejia25,"Valparaíso, Chile",Mañana sacan titular que #Quintero grabó una volqueta con la direccional indicando a la izquierda y pedirán que sea… https://t.co/DiD4HpWeK9
alejandra9119,Estados Unidos,"@AlbertCorredor TRABAJAR por #Medellín o por #petro ? Tenga guevas y responda con la verdad, no como su patrón… https://t.co/wUEdI7gQBc"
FOXORNO,"Antioquia, Colombia","@MariaFdaCabal Gracias por recordar, con estos cuatro años con el Nefasto de Duque, hay que hacerle caso a #Quintero"
healthbico,Colombia,"Mira todo lo que pasa, cuando hay tiempo para ti? Tu salud es lo más importante, Agenda tu consulta… https://t.co/nMzpt88KTn"
Cp_Quintero,"Avenida Bulnes 120, Quintero","En el marco de las actividades #MesDelMar 2022, servidores navales LSG-1621 #Quintero y de la Capitanía de Puerto,… https://t.co/skfgoHZmG5"
MayoVGil,,"@RevistaSemana Finalmente!!!

Lo único que faltaba era que esperarán para iniciar una investigación a que este Sr.… https://t.co/44rXZieMv7"
NilsonJavierB,"Medellin, Colombia","Sr. Alfonso Gómez Méndez (@gomezmendeza) Ex Procurador General de la Nación, sus declaraciones a @NoticiasCaracol e… https://t.co/v5rwQvkAWt"
cacastaj,Colombia,"@QuinteroCalle #Quintero Ni siquiera logra ser original el sinuoso e ""independiente"" vendedor de humo. Su estupidez… https://t.co/reJsI6nrEN"
cacastaj,Colombia,"@MariaFdaCabal #Quintero Ni siquiera logra ser original el sinuoso e ""independiente"" vendedor de humo. Su estupidez… https://t.co/OrqMLSk3t0"
cacastaj,Colombia,"#Quintero Ni siquiera logra ser original el sinuoso e ""independiente"" vendedor de humo. Su estupidez debería ocasio… https://t.co/OcK55Ir5hO"
cacastaj,Colombia,"#Quintero Mientras más se dilate la revocatoria a este sinuoso e ""independiente"" vendedor de humo, más empoderamien… https://t.co/7qSx0VdWL6"
healthbico,Colombia,Únete a un equipo extraordinario de profesionales en salud que ya están en HealthBI https://t.co/3YiqCN6n8t… https://t.co/qHqsiz13m7
DPRValparaiso,Region de Valparaíso,"Desde las 00:00 hasta las 09:59 horas del miércoles 11 de mayo, de acuerdo al pronóstico de ventilación atmosférica… https://t.co/akbAE4mc41"
luzinfinita000,En todas partes,En Medellín todos deberíamos irnos a la alcaldía y exigir la renuncia al peor enemigo de la ciudad 👉 #Quintero. No… https://t.co/rYnSUWLX2g
CEValparaiso,"Viña del Mar, Valparaíso",14:32 Horas #Quintero Central SAMU despacha móvil R14 a Av. Normandi altura servicentro Copec para atención de pers… https://t.co/3XOKhli9Lb
sara_marin5,,"Ya en este país se acostumbraron a pasarse la ley ""por la galleta"", primero Duque con su participación política dir… https://t.co/DqbgypMOsH"
mma_valparaiso,,"Pronóstico para el día de hoy martes 10 de mayo, para las comunas de #ConCon #Quintero y #Puchuncaví… https://t.co/0zzFPfCjnj"
maquinavalencia,,"#SeDestapoLaOlla vaya la movilidad en Medellín es caótica y un desastre cada que llueve, su secretario de movilidad… https://t.co/OQyUQ2gIcs"
jcme3,,"#Quintero no maneja ni automático.
#RevocatoriaDanielQuintero no más pañitos con #PetroElPatronDelMal"
CEValparaiso,"Viña del Mar, Valparaíso",12:57 Horas #Quintero Central SAMU despacha móvil a calle Luis Acevedo / Alonso de Quintero para atención de person… https://t.co/ldIdhwK6bG
TatanMejia25,"Valparaíso, Chile","Oiga prohibido quedó escuchar #aguardientosky porque según los #uribistas, #fiquistas y #fajardistas le están hacie… https://t.co/1Kj97GS84H"
adriana61perei,,"#Quintero necesita un hospital digno,dónde realmente puedan dar una solución a los problemas de salud de la zona,… https://t.co/crB9VYLDyY"
healthbico,Colombia,"Mira todo lo que pasa, cuando hay tiempo para ti? Tu salud es lo más importante, Agenda tu consulta… https://t.co/i8987FWQjy"
exploravalpo,"Valparaíso, Chile",En #Valparaíso #Quintero y #Concón existen sitios de enorme valor arqueológico llamados conchales ¿De dónde provien… https://t.co/Juq3f3DnQR
TatanMejia25,"Valparaíso, Chile",Lo más curioso  con el video de @QuinteroCalle es que todos asocian el cambio con el candidato @petrogustavo la gen… https://t.co/qLi70BJS4c
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Mínimas obtenidas durante esta mañana #Martes 10 de #Mayo  en las estaciones meteorológicas del territ… https://t.co/MGzRpzBudM
wichodoro2012,"La Unión, Colombia",@DiegoASantos En segundo pierde! A caso el pueblo Colombiano no está cansando! Y que tanta influencia tiene… https://t.co/ht3R0Po4uW
rvaldesabogados,"Florida 970, Concepción",📌 [Caso #CrudoIraní] Corte de Apelaciones de #Concepción rechazó planteamientos de la defensa de los 6 ejecutivos d… https://t.co/dDtFZCKr5A
msg_laRsisTncia,Estados Unidos,🟢 - ENLACE DESCARGA 📥 https://t.co/0ebTGk8lXD Comparte los 🏛 #Parlamentos #C40 dentro de #Cuba: 💾 20.9 MB 🔊 code: o… https://t.co/Ve1APsokAU
Dr_Jaus_,,#Quintero pareciera que le estuviera haciendo campaña al uribismo con esas #pendejadas con las que sale…… https://t.co/RdIUs9KTIL
luisyepesb,Medellín-Colombia,"No me importa que el señor #Quintero quiera el ""cambio en primera"", me preocupa que como ""conductor"" de #Medellín l… https://t.co/4v34eNG0ej"
Por_NuestroPais,,"¿Estás de acuerdo con la evidente particiación de #Quintero en la campaña política del 'Pacto Histórico'? 

#Medellin #Antioquia"
msg_laRsisTncia,Estados Unidos,"En #Cuba, el #PoderSoberano y su #Legítima #C40, #UltimaDeJure, están bajo #GolpeDeEstado continuado, por un… https://t.co/3dJiEgkTsh"
healthbico,Colombia,Únete a un equipo extraordinario de profesionales en salud que ya están en HealthBI https://t.co/3YiqCN6n8t… https://t.co/3pZq07hf2c
jcme3,,@Registraduria pa cuando #quintero?
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero cubierto y neblina este martes #10demayo2022 
Puerto con restricciones.
11.4º C y 1.8 nudos (3.24 km/hr)… https://t.co/SI0wQkyaQg"
CrisJuan1986,,@lcvelez Jajajajja #lcvelez están asustados buscan cualquier excusa para investigar a #quintero
Laulopezcordoba,"Medellín, Colombia","Dicho esto, lo de #quintero y del #presidente metiéndose  descarada y abiertamente en las elecciones, solo me da as… https://t.co/a38bNHTdb5"
Ledizmojose,Colombia,"El alcalde de Medellín cómo salió mal gobernante, ahora le dio por volverse instructor de conducción...

#Quintero… https://t.co/DvPWPGnzw6"
andresmarinteam,Medellín,"Esto es #amorpormedellin si a las malas se vienen a las malas nos hacemos respetar, paisa no traga sapos… https://t.co/qikDQzObFm"
IMFDChile,Chile,@PlataformaTelar @yuriflame @tv_monica @CNNChile En un trabajo de campo en #Quintero - #Puchuncaví el equipo de inv… https://t.co/GqAUk6ViRI
conaf_minagri,"Paseo Bulnes 285, Santiago","#CONAFValparaíso y Hospital de #Quintero impulsan “baños de bosque” para mejorar la salud integral, con la formació… https://t.co/jeqyG8Xro6"
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Lunes 09 de #Mayo en las estaciones meteorológicas del territ… https://t.co/WODJXAOwjs
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero parcial este lunes #9DeMayo2022 
Puerto abierto, condición normal.
14.4º C y 13.5 nudos (24.3 km/hr) de v… https://t.co/876EOFOycG"
Armada_Chile,,"Esta tarde Personal de la @Cp_Quintero realizó inspección a faenas de transferencia de carga en la bahía #Quintero,… https://t.co/RLOxCqiXpL"
FiscaliaRegionV,,Unidad de Gestión de @FiscaliaRegionV capacita in situ sobre el manejo de salas para Entrevista Investigativa Video… https://t.co/qOEBQOYF4I
Cp_Quintero,"Avenida Bulnes 120, Quintero","Personal de la #AutoridadMarítima realiza patrullaje terrestre por el borde costero, verificando sectores de caída… https://t.co/H3rYv39Cmk"
DPRValparaiso,Region de Valparaíso,"Desde las 00:00 horas hasta las 09:59 horas del martes 10 de mayo, de acuerdo al pronóstico de ventilación atmosfér… https://t.co/8veqiuuqax"
mma_valparaiso,,"Pronóstico para el día de hoy lunes 09 de mayo, para las comunas de #ConCon #Quintero y #Puchuncaví  
@muniquintero… https://t.co/hL3PCK7IMe"
mma_valparaiso,,📺Revisa lo que fue el “Lanzamiento del Programa de Educación Ambiental📄🌿del proyecto GEF Humedales Costeros para la… https://t.co/5NUFeQH5Dj
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Mínimas obtenidas durante esta mañana #Lunes 09#Mayo  en las estaciones meteorológicas del territorio… https://t.co/Sx1gBwlT1j
conaf_minagri,"Paseo Bulnes 285, Santiago",🌳 🏥 #CONAFValparaíso y Hospital Adriana Cousiño de #Quintero impulsan los “baños de bosque” para mejorar la salud i… https://t.co/Z8T7Ru5Oat
OjoDemocracia22,,@estebanrestre #Quintero lavaperros de Petro #QuinteroMedellinNoTeQuiere #quinteroseva #PetroElPatronDelMal https://t.co/DZpQD0dMJG
agustroyano,"La Plata, Argentina",#River Hoy pueden recibir el alta Juanfer #Quintero (desgarro en el isquiotibial izquierdo) y Jonatan #Maidana (dis… https://t.co/FWq0B5TxMS
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero despejado este lunes #9deMayo 
Puerto abierto.
10.6º C y 0.8 nudos (1.44 km/hr) de viento.
#ElMarDeTodos… https://t.co/hIT1GeuKaQ"
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Domingo 09 de #Mayo en las estaciones meteorológicas del terr… https://t.co/3w9uBYj0hZ
CEValparaiso,"Viña del Mar, Valparaíso",14:53 Horas #Quintero Central SAMU despacha móvil a Av. Normandi / Luis Orione para atención de paciente masculino… https://t.co/meToxVTzwy
Armada_Chile,,Personal de la @Cp_Quintero ha estado monitoreando el borde costero en #Quintero ante la posible nueva aparición de… https://t.co/lf06B1LfzG
DPRValparaiso,Region de Valparaíso,"Desde las 00:00 horas hasta las 09:59 horas del lunes 09 de mayo, de acuerdo al pronóstico de ventilación atmosféri… https://t.co/S5ohVSuFnY"
mma_valparaiso,,"Pronóstico para el día de hoy domingo 08 de mayo, para las comunas de #ConCon #Quintero y #Puchuncaví… https://t.co/7Zef7oKl3N"
felipenations,Colombia,@sebaslopezv @Tyche78Tyche @QuinteroCalle No haga esfuerzos de llamar a #Quintero porque ese pusilánime ni va a ir… https://t.co/ihaVfTFEft
alertaconcon,"Concón, Chile",METEO LOCAL #QUINTERO https://t.co/4Qnc58IEya
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero cubierto este domingo #8deMayo 
Puerto abierto, condición normal.
12.3º C y casi sin viento.… https://t.co/bDt7UXOWBX"
Cp_Quintero,"Avenida Bulnes 120, Quintero","Saludamos afectuosamente a todas las mamitas.
En especial a las que son mamitas y trabajan. 
Pero muy particularmen… https://t.co/CXM04NpB5q"
MetArmada_Valp,"Carvallo 150, Playa Ancha","Temperaturas Máximas obtenidas durante esta tarde de #Sabado 07
de #Mayo en las estaciones meteorológicas del terri… https://t.co/60OMqj9l5J"
mundopoderok,"Buenos Aires, Argentina","Mientras se recupera de una lesión, Juanfer (@juanferquinte10) estrenó un videoclip musical y encendió las redes de… https://t.co/j6SFUg9ytl"
mma_valparaiso,,"Pronóstico para el día de hoy sábado 07 de mayo para las comunas de #ConCon #Quintero y #Puchuncaví  
@muniquintero… https://t.co/6IJfi4WL2X"
Cp_Quintero,"Avenida Bulnes 120, Quintero","¿Sabías?
Las unidades LSG de la @Armada_Chile prestan servicios tales como la salvaguarda de la vida humana en el m… https://t.co/OoQFrMBCGe"
javigilnavarro,,"@juanferquinte10 no sólo tira magia con la pelota en su zurda, también lo hace rapeando!
.
#Juanfer
#Quintero… https://t.co/NnuaLLSwGR"
PaterMionostro,A la derecha de la derecha,@BernardoAGuerra @elcolombiano @Metrosalud @FicoGutierrez @AlcaldiadeMed @QuinteroCalle @petrogustavo @mas_medellin… https://t.co/59tNZ0yLxr
SaludSsrv,Región Valparaíso,🚑 IMPORTANTE: Los #TTAMóvil se encuentran ahora en la Plaza O’Higgins de #ViñadelMar y en la Plaza de los Deportist… https://t.co/LiAUKgEg4t
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Mínimas obtenidas durante esta mañana #Sábado 07 #Mayo  en las estaciones meteorológicas del territori… https://t.co/dlmROrfiCI
alertaconcon,"Concón, Chile",METEO LOCAL #QUINTERO https://t.co/eWujnzHoEZ
juangiraldomora,Colombia,"#Revocatown

De la Tacita de Plata al Futuro se parece a Usted #Quintero

Medellin ciudad Basura.

#TuVotoRevoca https://t.co/AsHe0oWoYQ"
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero cubierto y neblina este sábado #7demayo 
Puerto abierto, condición normal.
12.2º C y 2.2 nudos (3.96 km/h… https://t.co/i8kRoUSvwo"
ConConAeroPto,"Valparaíso, Chile","Hoy para reactivar #Turismo, un AEROPUERTO ,para la VRegion de #Valparaiso, es una vergüenza que la 2da.region de p… https://t.co/B0KPluPWFY"
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Viernes 06 de #Mayo en las estaciones meteorológicas del terr… https://t.co/dp8k0A8J6q
MiryamVel,"Medellín, Colombia",@medellincuenta1 @CNE_COLOMBIA Bravooo Gury… gracias por tanto empeño y sacrificio. Todo se aclarará y saldremos tr… https://t.co/amfX9xvcyx
rvaldesabogados,"Florida 970, Concepción",📌 [Caso #CrudoIraní] Duro revés para #ENAP: Corte de Apelaciones de #Concepción rechaza solicitudes en favor de eje… https://t.co/YySxGnw0eL
mma_valparaiso,,"Pronóstico para el día de hoy viernes 06 de mayo, para las comunas de #ConCon #Quintero y #Puchuncaví… https://t.co/yy5Of7DRpo"
sandraHenaoAri1,,Las mentiras de #quintero https://t.co/bZCaF6cu9r
plebiscitoanual,,@min_interior @izkia @DrManuelMonsalv @PDI_CHILE @Sub_Interior @Min_Hacienda @EmcoChile @FiscaliadeChile @MinjuDDHH… https://t.co/eLVJNzndTA
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Mínimas obtenidas durante esta mañana #Viernes 06 #Mayo  en las estaciones meteorológicas del territor… https://t.co/0BY2rgskT5
alertaconcon,"Concón, Chile",METEO LOCAL #QUINTERO https://t.co/cEEn9ggtVh
plebiscitoanual,,06/05/22 Continua la descarga de 48tonArsenico/año sobre #Quintero #Puchuncavi https://t.co/UTyqO6URtx
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero cubierto y neblina este viernes #6deMayo 
Puerto abierto, condición normal.
12.6º C y 1.3 nudos (2.34 km/… https://t.co/d606pBXObZ"
elpumadepucon,"Recoleta, Chile","@ColoColo 
Que tiene #QUINTERO CONTRA ZABALA???

    #FUERALUCERO
Colo Colo Pierde y Empata solo porque #QUINTERO… https://t.co/TCuZl4o7UK"
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Jueves 05 de #Mayo en las estaciones meteorológicas del terri… https://t.co/eFIBxkRIcD
mma_valparaiso,,"Pronóstico para el día de hoy jueves 05 de mayo , para las comunas de #ConCon #Quintero y #Puchuncaví… https://t.co/dkn5Yubg6b"
PequeFran,,"ATENTOS 📚📔

@edcontardo está lanzando su libro #Nausea 

Espero amplificar la voz de esas mujeres que ya no están.… https://t.co/kM7loqmLOP"
CarabValparaiso,"Valparaíso, Chile",Carabineros de la Oficina MICC de la Subcomisaría #Quintero visitaron la Escuela de Lenguaje Nuevo Mundo donde comp… https://t.co/kO45YuYF6L
mma_valparaiso,,Realizando el lanzamiento del Programa de Educación Ambiental 📖 🌱 del proyecto GEF Humedales Costeros para las comu… https://t.co/WsEJ411dh8
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Mínimas obtenidas durante esta mañana #Jueves 05 #Mayo  en las estaciones meteorológicas del territori… https://t.co/OIntl1S78k
LuchadoraSocial,"Valparaiso, Chile",En #Quintero seguimos en campaña. Gracias por el apoyo incondicional y la fraternidad a toda prueba 💪🏽👏🏽… https://t.co/LIRL3vbHrZ
jcme3,,"Cómo fuera que todos los restaurantes, bares y discotecas de la ciudad hicieran uso del derecho de admisión con la… https://t.co/bVEmfTs6ZC"
KNjackson3015,"Viña del Mar, Chile.","#QEPD don #MarioCarrión, quien se quemó a lo bonzo frente a #LaMoneda , porque su hermano murió en manos de terrori… https://t.co/aHCPVGpmd6"
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Miercoles 04 de #Mayo en las estaciones meteorológicas del te… https://t.co/xObT584jEA
dipalihe,,@Juanis3022 @PGN_COL @piedadcordoba @AlcaldiadeMed Que hace #Quintero participando en Política? @PGN_COL
RafaelFQuintero,,Cristiano Ronaldo contempla la opción volver al Real Madrid https://t.co/eFpjhf4HOb #Deporte_en_General #Deporte… https://t.co/nx3tiYYKu9
mma_valparaiso,,"Pronóstico para el día de hoy  miércoles 04 de mayo , para las comunas de #ConCon #Quintero y #Puchuncaví… https://t.co/j9f6NTbCcj"
Chilquinta600,"Región de Valparaíso, Chile",#ChilquintaInforma: A las 13:47 horas fue normalizado el suministro en la comuna de #Quintero. https://t.co/0UL8NuPR5b
CarabValparaiso,"Valparaíso, Chile","Con el objetivo de reforzar las fiscalizaciones y entregar mayor seguridad a nuestros vecinos, Carabineros de la Su… https://t.co/AzmKH4XMTi"
Chilquinta600,"Región de Valparaíso, Chile",#ChilquintaInforma: Corte de suministro que afecta a los hogares en la comuna de #Quintero. El horario estimado de… https://t.co/y6z53bImOC
scastrov19,"Puchuncaví, Chile","@Chilquinta600 Hola!, #Quintero Sector Valle Alegre sin electricidad, algún horario de reposición? Saludos"
PaterMionostro,A la derecha de la derecha,"@luisbernardov @Mordelona_ @Metrosalud @AlcaldiadeMed “Lo siento, solo hay plata para financiar la campaña de mi am… https://t.co/7lGtVXqq3p"
Juancarmonag,Colombia,"Artículo 429 del Código Penal está relacionado con la violencia contra servidores públicos.
Incurrirá en prisión de… https://t.co/eT6G7GU6iB"
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Mínimas obtenidas durante esta mañana #Miercoles 04 #Mayo  en las estaciones meteorológicas del territ… https://t.co/UNvbGWNdYa
SSVinaQuillota,De Viña del Mar hasta Petorca,No olvides asistir a este operativo de salud que se desarrollará en la comuna de #Quintero https://t.co/TD9p4LEdSQ
alertaconcon,"Concón, Chile",METEO LOCAL #QUINTERO https://t.co/q6iYPowWjf
plebiscitoanual,,04/05/22 Arsenico hacia #Quintero #Loncura #Maitenes 48tonAs/año https://t.co/LRuSsyihkm
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero cubierto este miércoles #4demayo
Puerto abierto, condición normal.
11.3º C y 3.8 nudos (6.84 km/hr) de vi… https://t.co/XTA8DAiNyz"
Chilquinta600,"Región de Valparaíso, Chile",#ChilquintaInforma: A las 01:42 horas fue normalizado el suministro en la comuna de #Quintero. https://t.co/D9MvdJJ2Cc
Chilquinta600,"Región de Valparaíso, Chile",#ChilquintaInforma: Estamos trabajando en la normalización del suministro eléctrico de la comuna de #Quintero. El s… https://t.co/yZlWeGSqyX
Chilquinta600,"Región de Valparaíso, Chile",#ChilquintaInforma: Corte de suministro que afecta a los hogares en la comuna de #Quintero. El horario estimado de… https://t.co/5AqOJoCo9X
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Martes 03 de #Mayo en las estaciones meteorológicas del terri… https://t.co/OjlA1CfprC
PaterMionostro,A la derecha de la derecha,@sebaslopezv @BernardoAGuerra #Quintero es un enfermo manipulador
equinoccio365,Pto.Montt .Chile.,Las 24hrs del día Equinoccio conectados contigo #Antofagasta #Acapulco #Osorno #PuertoVaras #Chillan #LaSerena… https://t.co/zrCDIwHWkq
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Mínimas obtenidas durante esta mañana #Martes 03 #Mayo  en las estaciones meteorológicas del territori… https://t.co/S7gqTstE0v
conaf_minagri,"Paseo Bulnes 285, Santiago",El equipo de Cuidados Paliativos del Hospital Adriana Cousiño de #Quintero experimentó por primera vez los benefici… https://t.co/5VdUoL87o7
DPRValparaiso,Region de Valparaíso,"Desde las 23:00 horas del martes 03 hasta las 09:59 horas del miércoles 04 de mayo, de acuerdo al pronóstico de ven… https://t.co/wUbpOTCAFb"
fabianfabiango,"Nariño, Colombia",@RevistaSemana Póngale cero... se hizo bajo el gobierno de #Quintero.
Jose_Luis_Valpo,Playa Ancha Valparaíso,Información sobre discontinuidad del servicio de Agua Potable programada: para Quintero 04/05 y Quilpué 05/05 datos… https://t.co/GdaDnZ2u7n
Fran87bcn,Dando vueltas por Distrito Sur,@82Argentina @Bea79bb Mucho peor es #Quintero querida...
Magica17_09_05,,Hanna famosa ☺️☺️☺️ahora boda #Lidihanna y arreglado @SyP_tve #ServiryProteger Ais y María(@pepaaniorte) pensando e… https://t.co/lr09AEMGwo
360RadioCo,Colombia,"#Inicia Conversaciones 360 con el Magistrado del Consejo Nacional Electoral @PedroFelipeGut
 sobre la revocatoria d… https://t.co/YZ3N5bWUU5"
mma_valparaiso,,"Plan de Descontaminación #ConCón #Quintero y #Puchuncaví 

Te invitamos a conocer algunas de las medidas que lleva… https://t.co/GIUwp3O2Va"
dlopez_1992,"Quintero, Chile","Panorámica de la densa #niebla que cubría a #Quintero esta mañana, con una visibilidad menor a 100 metros.

A la ho… https://t.co/rLxayjAEfX"
jfsabando,"Via Lactea, The Milky Way",@mma_valparaiso @muniquintero @PuchuncaviMuni @municoncon @DPRValparaiso 👉👉 https://t.co/vPJYdevyPi no va a marcar… https://t.co/Lw34zm6O68
wlasoga2,Chile,"@QuinteroCalle Los CORRUPTOS HAMPONES Narcoparamilires 🤮🆘 y el NARCOESTADO AUV 🐷 tiembla.
Colombia 🇨🇴 Despertó… https://t.co/l279gsB0ln"
jfsabando,"Via Lactea, The Milky Way",@mma_valparaiso @muniquintero @PuchuncaviMuni @municoncon 08:45 3 de Mayo 2022. Por favor la #CalidadDelAire es mas… https://t.co/dKqHbOTpcF
wlasoga2,Chile,@QuinteroCalle Nuestro Próximo Presidente #Quintero 🇨🇴❤️ el Progreso de un país qué le apuesta al cambio… https://t.co/huTaII3XHC
alertaconcon,"Concón, Chile",METEO LOCAL #QUINTERO https://t.co/QpwrRLYcgV
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero despejado y neblina este martes #3deMayo 
Puerto abierto, condición normal.
8.8º C y casi sin viento.
⚓… https://t.co/LvYidRy2Gp"
hernandomarti,ENVIGADO COLOMBIA,Nuevamente ⁦@elcolombiano⁩ arremete contra #LuisPérez y lo vincula con sospechosos negocios de tierras con… https://t.co/ykwdNOFaBC
OjoDemocracia22,,"#QuinteroMedellinNoTeQuiere 
Pinturita alias #Quintero 
#quinteroseva https://t.co/Gd1gvZKUbO https://t.co/pHmnj4KuiX"
eo_enlinea,Región de Valparaíso,Revisa la #EOPortada #EdiciónCentro para #Quillota #LaCruz #Limache #Olmué #VillaAlemana #Quilpué #Concón #Quintero… https://t.co/9HIzxRxB5G
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Lunes 02 de #Mayo en las estaciones meteorológicas del territ… https://t.co/RYELs7lRSn
360RadioCo,Colombia,#Conversaciones360 l 360 conversa con el Magistrado del Consejo Nacional Electoral @PedroFelipeGut sobre la revocat… https://t.co/owhRVAAgVp
los3huevitos,"Bogotá, D.C., Colombia","Pobrecito pinturita... 🤣🤣🤣

#quintero #DanielQuintero #medellin #maluma #alcaldìademedellìn #colombia #FelizMartes… https://t.co/zLh9Lu747m"
GoniBania,,"@_Matrero @jarizabaletaf Buenísima! #Quintero quiere  “ganar indulgencias con avemarías ajenas”.

El mérito  del 95… https://t.co/feGQksF8fm"
PaterMionostro,A la derecha de la derecha,@sebasmon21 @AlcaldiadeMed La Stasi de #Quintero? No gracias!!
gustguevara,"Tena, Cundinamarca","Unos atarvanes en el estadio, borrachos y enajenados, creyendo que les iban a seguir la guachafita.
Quedaron domama… https://t.co/r47He8Y7kF"
pikillo_green,,"Creo q NO son ""Malas Condiciones Atmosféricas"", sino, ""Contaminación Producida por la Irresponsabilidad de las Empr… https://t.co/ZKONEDfUoB"
DGTM_Chile,,"Esta tarde, personal de la @Cp_Quintero, efectuó una fiscalización preventiva y controló de actividades marítimas d… https://t.co/EqK5HhKu3z"
DPRValparaiso,Region de Valparaíso,"Desde las 23:00 horas del lunes 02 hasta las 10:59 horas del martes 03 de mayo, de acuerdo al pronóstico de ventila… https://t.co/5ESvrKTUNh"
mma_valparaiso,,"Pronóstico para el día de hoy lunes 02 de mayo , para las comunas de #ConCon #Quintero y #Puchuncaví… https://t.co/8q9meaVRzv"
PaterMionostro,A la derecha de la derecha,@anamarqr Los hermanos #Quintero son malandros!!
ucvradio,"Viña del Mar, Chile","Detienen a dos personas por venta de drogas en #Quintero: se incautó cocaína base y cannabis sativa
https://t.co/KW66fXp0HF"
Fran87bcn,Dando vueltas por Distrito Sur,@Silvialan49 @despistao1 @SyP_tve @evelascoq @elenalauroba @mystery_XX @tomidiezkith @CF_EduVelasco @maitagarria… https://t.co/oilzDiT1kv
Fran87bcn,Dando vueltas por Distrito Sur,@despistao1 @SyP_tve @evelascoq @elenalauroba @mystery_XX @tomidiezkith @CF_EduVelasco @maitagarria @Maria_series… https://t.co/jMuAu8GO4F
Desdemona_jna,Argentina,Así recibió  el público al Alcalde de #Medellin #Quintero. Los políticamente correctos van a repudiar como siempre.… https://t.co/Y1jCppjUJo
luzinfinita000,En todas partes,Oiga mequetrefe @QuinteroCalle y donde lo denuncia todo Medellín por su agresión a la ciudad? #Quintero si tuviera… https://t.co/hvS1DdDwsX
