user,location,text
MaraPaz38508965,Medellín ,"La ley que funciona únicamente para la oposición, en Barranquilla descaradamente hacen campaña a Fico, Zapateiro y… https://t.co/fSieCytkhV"
nathanmb2013,En todo colombia,#ElCambioEnPrimera estoy contigo @QuinteroCalle creo en vos y el amor que le tenés a Medellín y sus instituciones
Andres_Fern_,,"@QuinteroCalle Todos por el cambio, con Petro y Francia. #ElCambioEnPrimera ."
WilsonA25901603,,@MargaritaRepo Ahora más que nunca vamos a salir a “VOTAR VERRACOS” el 29 de mayo #ElCambioEnPrimera… https://t.co/xxViJVGHE7
nometiente,"Bogotá, D.C., Colombia",¿Quién tiene menos de 1000 seguidores y va a votar por Gustavo Petro para seguirnos? #ProgresistaSigueProgresista… https://t.co/UDQyijDyor
53R610_J41M35,🇨🇴 🇻🇪 🇪🇨,"“No se equivoquen conmigo”
“A mi no me van a presionar los medios de comunicación”
“O se callan o los callamos”
“No… https://t.co/TQwWrDhuK8"
NelsonGarciaPz,,Ellos con plomo y nosotros con ideas y propuestas. Una campaña con creatividad y la voluntad de la gente. Ardidos p… https://t.co/exnxnfNuQC
SajautSamuel,"Santa Marta, Colombia",Estamos a un cabello de #ElCambioEnPrimera https://t.co/PFRfYFr8SN
Alicia_Montoy_,,"@QuinteroCalle De la mano por la transformación, con Petro y Francia. #ElCambioEnPrimera ."
aureliobabiloni,Bogotà.Colombia,"@fdbedout Ahora por el SI 🇨🇴
#PetroYFranciaSonElCambio
#ElCambioEnPrimera"
AsiOmass,El Universo 🌌 ,@Chalupin948 @SurezMon1 @ElRepublicano09 Pero bueno ya les queda poco en el Gobierno. Esa es la coherencia uribista… https://t.co/ZebzBtrugi
LoteroMicaela,,Son tan UriBestias que van a producir #ElCambioEnPrimera— https://t.co/nuVQO5G0QX
lina_cuenta,,"#ElCambioEnPrimera va por que va, todos con #PetroYFranciaSonElCambio, los indígenas, los afro, los campesinos, Fec… https://t.co/zm12UGgYRI"
JulianG40747584,,"@MAndreaNieto Control disciplinario selectivo..  Aplica solo para opositores progresistas..

Por eso y más el cambi… https://t.co/RlqDuwTGvf"
constainabadia,,@AidaAvellaE Ojalá @QuinteroCalle diga en las proximas horas que #ElCambioEnPrimera  es el slogan   de su campaña presidencial 2026-2030
Mauri_Aranguito,,"@QuinteroCalle Todos por la paz, con Petro y Francia. #ElCambioEnPrimera ."
RafaelQ10394718,el caribe colombiano.,"#ElCambioEnPrimera para ""quemar políticamente"" al señor U. y toda su pandilla de forajidos y además ahorrarnos mile… https://t.co/5rvkDO2Zkp"
jramirezricardo,Colombia,"Señoras y señores, el Patrón del Mal cada vez está más convencido de que nuestro nuevo presidente es @petrogustavo… https://t.co/uCh0nedLAi"
Pipofilipom,Vivo al lado de Tonny Stark,"Lo que hace Procuraduría, Fiscalía, amenazas, órdenes del innombrable desde tw y toda las fake News de los medios s… https://t.co/KjBjueKcIw"
PascaGuerrero,,"#QuinteroNoEstáSolo, #YoSoyQuintero 

Hoy todos a la Alpujarra a las 5 pm a respaldar el alcalde de Medellín perseg… https://t.co/DzoAiOL9Yl"
espublimerca,,"#ElCambioEnPrimera, ya lo hice y no me costó 0 $. Haga El Cambio, Ya lo hice con Amor 🫶."
Reo1087985,,@PoliciaColombia @DirectorPolicia @Telefuturo Hoy hay protesta en la Alpujarra por el acto ilegal de @PGN_COL de sa… https://t.co/LXBB22KW7h
centaurover,,"@QuinteroCalle Como uno solo a generar empleo digno, con el pacto de la transparencia. #ElCambioEnPrimera ."
Libardo82096832,,"Foto de Libardo Ramirez Bernal #ElCambioEnPrimera 
Así de fácil. https://t.co/5ZyVMT2RRZ"
SandraComunes,"Bogotá, D.C., Colombia",Se acerca el día para votar por el cambio. La tarea que tenemos es sacar a las mafias corruptas y clientelistas enq… https://t.co/YPFW0WS9gp
and_2204,entre venus y marte,"@Tyche78Tyche Y para su frustración, impotencia, disfunción eréctil, le tengo esta solución. #ElCambioEnPrimera https://t.co/6hTlfW8KUv"
JuanCamlon,,"@QuinteroCalle Unidos por la transformación, con Francia Márquez. #ElCambioEnPrimera ."
Noti_Space,Colombia,#YoSoyQuintero y el #ElCambioEnPrimera #PetroPresidente en lugar de irse a perder la plata en el concierto del urib… https://t.co/vOyiM8SXUs
caalraise,colombia,#ElCambioEnPrimera porq Colombia merece una oportunidad para más equidad y dejar a un lado lo mismo de siempre
RedsVoz,,"Yo después del trino de @AlvaroUribeVel lo advertí, cada que habla son amenazas, su poder concentrado, acaparó el p… https://t.co/YxIeN7jy4i"
JhoaniRave,Colombia,#ElCambioenPrimera es la tendencia que se hace viral para apoyar al alcalde de Medellín Daniel Quintero Calle. Toda… https://t.co/usYpnJSYkW
DrJekyllyMrHyd,Colombia,"@MargaritaRepo Reina estamos arrancando y con el mega impulso mediático que nos dio la procuraduría, gracias !!! En… https://t.co/00fg3qPwRt"
ManuDiosa_,,"@QuinteroCalle Como uno solo por nuestro futuro, con Francia Márquez. #ElCambioEnPrimera ."
FranciscoCanoF3,"Pereira, Colombia","Con lo que no cuentan los corruptos Uribistas es que se robaron todo, menos la esperanza de un cambio en Colombia… https://t.co/mid4lSZwqx"
AdrianaCulera,,"@QuinteroCalle Como uno solo por un país nuevo, con Francia Márquez. #ElCambioEnPrimera ."
elzorropolitico,,Paradójicamente la señora Procuradora con su actitud autoritaria y persecutora contra la oposición nos va dar las l… https://t.co/9Gl0U1Vrxv
yulymeca,,Los días del Uribismo están contados... #ElCambioEnPrimera
RODAMOS,"Bogotá, D.C., Colombia",#ElCambioEnPrimera es el mejor copy que he visto en la política colombiana.  Que rote!!!!
MontoyaMechas,,"@QuinteroCalle Juntos por la paz, con el pacto de la transparencia. #ElCambioEnPrimera ."
SalomeGuzmanE,"Medellín, Colombia","El Gbno y su desespero, lo único q hace es cometer una concatenación de errores cuyo único nefasto resultado, es lo… https://t.co/hy3xkxmvik"
Davidrv86Ruiz,,@QuinteroCalle De una #ElCambioEnPrimera
juanyepes3,,@HELIODOPTERO @Las2Orillas Ahí poco a poco va saliendo a la luz la clase de criminales que ve parir este cochinero… https://t.co/0ojn6W5Xcw
Maria11399394,,El lema de vida! #ElCambioEnPrimera
manuelzamudioa,,"Buenos días, les recuerdo que estamos a solo 18 días para poder ganar en primera. #En18DíasPetroPresidente… https://t.co/aQfJ7EuhN2"
carandresima,Barranquilla-Colombia,Sin duda #ElCambioEnPrimera se necesita que @petrogustavo y @FranciaMarquezM  los llevemos con nuestros votos a gobernar el país.
legun1614,Colombia,"Vamos todos con #ElCambioEnPrimera 
#ElCambioEnPrimera
#ElCambioEnPrimera @elsemblante @CesarPachonAgro @Davidzoot2… https://t.co/muVpMhqg0Z"
mafafeliz,En la tierra,"Margarita Cabello se quemó!
#ElCambioEnPrimera"
lenneryadir,Colombia,"@PGN_COL y este títere de @AlvaroUribeVel para cuando, o la muerta y puerca justicia Polombiana se aplica con selec… https://t.co/POyD5pxOhZ"
BertaHe_,,"@QuinteroCalle Unidos a sacar adelante la educación, con Petro y Francia. #ElCambioEnPrimera ."
miloblandon,Colombia,Por eso #ElCambioEnPrimera es urgente e inminente! https://t.co/aUYIMixsR0
MovimientoMAIS,Colombia,Desde MAIS rechazamos la persecución que se hacen a los alcaldes alternativos en el país y solicitamos garantías a… https://t.co/REYsPbMaei
kpez1565,,"Aplausos al autor muy buena edición
#ElCambioEnPrimera https://t.co/2oQ0xFuCoC"
Ingerod2022,,"Para que en Sucre no se sigan peleando la mermelada a Vox Pópuli ,  #ElCambioEnPrimera https://t.co/jWMUIcsLVe"
lylangloo,bogota,"@Gongora65Jorge @BTereresa ¡Es correcto! Usted lo ha dicho, millones de colombianos se la están comiendo ahora, per… https://t.co/MgdRlN1pLm"
eliecer_manco,,"@QuinteroCalle Como hermanos a sacar adelante al país, con Petro. #ElCambioEnPrimera ."
Ale_mgns,,Lo que único que hace el uribizmo con su persecución a quintero es aumentar el sentimiento antiuribizta.… https://t.co/6gMwX4DLwF
javandres,,@AlvaroUribeVel #Elcambioenprimera La tienes adentro paraco y estás asustado!!
Efraindaza28,BOGOTÁ,@LauraMedinaRuiz @FicoGutierrez Claro que sí mi Girl. Omeee... #ElCambioEnPrimera https://t.co/xKDXDU7UQ0
MaritzaZapito,,"@QuinteroCalle Abrazados por el cambio, con Francia Márquez. #ElCambioEnPrimera ."
Pepeelindignad1,,@MiguelUribeT Es mi impresión o escuchar a Miguelito da sensación de risa... Como que no se puede tomar en serio a… https://t.co/lkyd0vgyCQ
Armacas_,,"@QuinteroCalle Con amor a sacar adelante la educación, con el Pacto Histórico. #ElCambioEnPrimera ."
ManuQu2,Cali,La hermana de Diosdado nos mando a votar verracos por el cambio! #ElCambioEnPrimera
ANTIABUDINEADOR,"Manizales, Colombia","#ElCambioEnPrimera Vuelta
PRESIDENTE @petrogustavo
SOMOS PACIFISTAS SOMOS
#ProgresistaSigueProgresista
💛💛💙💙❤💚💚   💜💜… https://t.co/Mbgwo68KOt"
LuzAmar_,,"@QuinteroCalle De la mano por la transformación, con Francia Márquez. #ElCambioEnPrimera ."
ElTxico19,,"¿No parece justo, verdad?

#Quintero #ElCambioEnPrimera #GolpeDeEstado https://t.co/2t1PxqQywn"
NegroJuan13,,"@QuinteroCalle Vamos a sacar adelante la educación, con Petro y Francia. #ElCambioEnPrimera ."
SharryRivera,"Barranquilla, Colombia","@HELIODOPTERO Cuando metes #ElCambioEnPrimera  y giras a la derecha... 
humildemente pa que no me secuestren 😬🙏 https://t.co/y1KibxPMXz"
FavioOrtiz15,,"@QuinteroCalle Con amor a generar empleo digno, con Francia Márquez. #ElCambioEnPrimera ."
Gonzaleztapias,Medellín,"@ZurdosDeCorazon , sigan ésta cuenta, gran vídeo. #ElCambioEnPrimera https://t.co/okGfxWrnnc"
yamileGa,,@QuinteroCalle #ElCambioEnPrimera @petrogustavo presidente 💪💪💪
DawidsonV,"Candelaria, Colombia",@miltonForero16 Importante estar unidos y buscar el #ElCambioEnPrimera
AlLeudo,,"@elsemblante @IvanDuque Lo que pasa es que la @PGN_COL muy Twittera y sino es por este canal, con videito y hashtag… https://t.co/6JCReRdv06"
OlgaVal_,,"@QuinteroCalle Como uno solo por Colombia, con Francia Márquez. #ElCambioEnPrimera ."
AndradeSony,Me dejó el tren...,@Luzhelenaf @PGN_COL @CamaraColombia @JenniferAriasF @CorteSupremaJ @consejodeestado @CNDJ_Col 🤬🚨⚠️🤬Esto es un abso… https://t.co/KGuzPV0SJW
Chimbila111,,"@Zuletalleras #ElCambioEnPrimera 
Van a quedar muy aburridos los uribestias con lo que se viene"
WilsonA25901603,,"@ingrodolfohdez Confórmese con ser Senador Rodolfo, apoye #ElCambioEnPrimera #PetroPresidente2022🇨🇴"
MACIGU,ITAGUI,Cuando uno no sabe manejar (El país) #ElCambioEnPrimera lo asusta
Johannandcor,,"@QuinteroCalle Como uno solo a sacar adelante la educación, con el Pacto Histórico. #ElCambioEnPrimera ."
AndradeSony,Me dejó el tren...,"🤬🚨⚠️🤬Esto es un absoluto descaro. Por tanta falta de ética, inmoralidad, perversión y corrupción es que debemos sal… https://t.co/swiPBII21a"
josegzabala,valledupar ,Ahora más que nunca. #ElCambioEnPrimera
YovaniG_,,"@QuinteroCalle Vamos por Colombia, con Petro y Francia. #ElCambioEnPrimera ."
CCamiloah09,,"@petrogustavo @luisfelipehenao eres un sinvergüenza y descarado Ñeñeeee.

#ElCambioEnPrimera https://t.co/6Afy93Gz6w"
Iracundo_2022,No la doy porque me perfilan ,"Por esta hijueputada el cambio tiene que ser en primera
#ElCambioEnPrimera
#Nopasaran https://t.co/Tg4KbO0J8v"
jofershark,,"El cambio que les partió los pistones
#ElCambioEnPrimera 
#PetroPresidenteEnPrimeraVuelta https://t.co/QhWp3o1e2e"
kpez1565,,"Ya leyeron?
Somos nosotros y somos muchos porque somos pueblo
#ElCambioEnPrimera https://t.co/g3GLgY9Iee"
DianaMora_8,,"@QuinteroCalle Con esperanza por Colombia, con la nueva generación. #ElCambioEnPrimera ."
ArgonCaricatura,Bogotá,"#ElCambioEnPrimera @elespectador @ELTIEMPO @lasillavacia @Portafolioco
@fdbedout  
@petrogustavo @BluRadioCo… https://t.co/hxtSad9BFu"
Artemis909090,,En primera más nada #ElCambioEnPrimera
DidierCano13,,"@vanedelatorre @CaracolRadio @petrogustavo #VanessaQuieroDecir que sin triunfalismos, pero firmes, porque sí se puede #ElCambioEnPrimera.✊🏼"
FranSerran,BOGOTA-COLOMBIA,"Según Albertico Casas... #TienesUnMeme👇
#ElCambioEnPrimera https://t.co/c5fMvdYAkh"
Raflorentino82,Bogota-Colombia,"Me imagino #DanielQuintero y #PetroElPatronDelMal le echaran la culpa al #Chavo🤣🤣🤣

 #ElCambioEnPrimera… https://t.co/YRPFzziPLi"
JaimeCor2017,"Sincelejo, Colombia","Jajajajajaja
#ElCambioEnPrimera 
#elcambioesenprimera https://t.co/97f4Upjtu4"
Chilitoosnaider,"Bogotá, D.C., Colombia",Asi debe ser y va a ser esta vez. #ElCambioEnPrimera
Laura961202,,Es que ya se va sintiendo la ansiedad en el estómago por que llegue rápido el 29 para ajustarle cuentas al Uribismo… https://t.co/4VLvrYIRaW
Efraindaza28,BOGOTÁ,"De acuerdo #ElCambioEnPrimera profe, sabías palabras. https://t.co/Kk9G2ENuby"
3PPPes,,"@QuinteroCalle Todos a generar empleo digno, con el pacto de la esperanza. #ElCambioEnPrimera ."
Albeiroobando1,"Florida, Colombia",@MargaritaRepo #ElCambioEnPrimera estamos viviendo un momento histórico el uribismo está asustado
Pepeelindignad1,,"Creo que @Marbelle30 ya debería ir pensando en comprar tiquetes. 
#elcambioesenprimera
#ElCambioEnPrimera https://t.co/TuNVc351nf"
djmorala,,"#ElCambioEnPrimera ... los que quieren votar por el continuismo, lo hacen para favorecerse, mientras que los querem… https://t.co/RYs8hFeWkg"
CCarlagas,,"@QuinteroCalle Vamos por la transformación, con Petro. #ElCambioEnPrimera ."
fenriquemoreno,Bogotá Colombia🇨🇴,@PaoHerreraC Por esto y por aquello #ElCambioEnPrimera
oscarc5033,"Bogotá, D.C., Colombia","Suspenden a alcalde de Medellín por participar en política, la misma suspensión Es participación en política.… https://t.co/5V3dv0jt5M"
Guasonhappy,Mexico,"Cuando la censura predomina en la política. 

Les sale el tiro por la culata a los opresores. 

#ElCambioEnPrimera https://t.co/JkEIsPMH02"
Gabriela_Hen,,"@QuinteroCalle Con amor por la paz, con la nueva generación. #ElCambioEnPrimera ."
ReyMateo1991,"Bogotá, D.C., Colombia","Jajaja...algunas cosas mejoran a través d tiempo...

#DanielQuintero #ElCambioEnPrimera #Elecciones2022… https://t.co/0ABaqzQwsU"
Parcejul,"Bogotá, D.C., Colombia","Ahora con más berraquera, la democracia primero #ElCambioEnPrimera #YoSoyQuintero https://t.co/mGgqk0SVlP"
bcjoseg,,"""Justicia es como las serpientes, que sólo muerde a aquellos que van descalzos"" #EduardoGaleano 
#ElCambioEnPrimera… https://t.co/wGY1zlrbPu"
NenaMar97,,"@QuinteroCalle Vamos por el cambio, con el pacto de la transparencia. #ElCambioEnPrimera ."
rubenschuchi,Medellin-Colombia,"#ElCambioEnPrimera  Porque  a la derecha se retrocede, es tan evidente el desespero de todos el Uribismo y Duque, q… https://t.co/O1W26oKn9S"
migu_e,colombia,Los resultados de #LaGranEncuesta les tumbó el Internet a todos los fachos uribistas. No les quedó de otra que atac… https://t.co/qlYvbEYRz4
MartinaMarti_,,"@QuinteroCalle Juntos a sacar adelante al país, con el pacto de la transparencia. #ElCambioEnPrimera ."
AdrianVen84,Bogota-Colombia,"El único golpe en #Colombia es #ElCambioEnPrimera

#DanielQuintero #Elecciones2022 #PetroElPatronDelMal https://t.co/z0yBocKbuh"
vovallediaz,"Valledupar, Colombia",#ElCambioEnPrimera Y sin Reversa
lodbrokV,,Menos mal las escuelas de enseñanza de conducción no son públicas porque no podrían poner #ElCambioEnPrimera.
GuevaraEmi_,,"@QuinteroCalle Abrazados a generar empleo digno, con Petro y Francia. #ElCambioEnPrimera ."
Giovana1024,,"@QuinteroCalle 
#ElCambioEnPrimera 
Todo mi apoyo!!"
CamilitaTorre30,,"@QuinteroCalle Abrazados a sacar adelante la educación, con el pacto de la esperanza. #ElCambioEnPrimera ."
Juanest52104845,"Medellín, Colombia","Así sería Colombia si el uribismo no existiera.

#ElCambioEnPrimera https://t.co/u5cLjjZcEA"
viktorclop,"Bogotá, D.C., Colombia",@AlvaroUribeVel La procuraduría abusa de sus  funciones y hace una clara persecución política a los opositores del… https://t.co/d0QKoaiksB
Vallecaucano87,"Valle del Cauca, Colombia","¿Así como AUC es a Álvaro Uribe Comandante,  #ClanDelGolfo CDG es Centro Democrático Gobierna? 🤔

#Elecciones2022… https://t.co/2nyx46yLjo"
Libardo82096832,,"29 de mayo la muenda será fenomenal 
🚘15 millones de votos mínimo. 
Celebrando con una Petro pola 🍺🍻🎆🎉🎈🎖🎁 #ElCambioEnPrimera"
LuisaSa8_,,"@QuinteroCalle Como familia por un país para todos, con Petro. #ElCambioEnPrimera ."
Adresito122,,@QuinteroCalle Estamos contigo no dejaremos q atropelle la democracia #ElCambioEnPrimera
Pepeelindignad1,,@Nancy_Trini @NoticiasRCN @petrogustavo @FicoGutierrez @ingrodolfohdez @sergio_fajardo En la encuesta del 29 de may… https://t.co/l6Fwxxfg3r
JUCOR137,"Manizales, Caldas, Colombia","@QuinteroCalle #ElCambioEnPrimera Alcalde, usted hoy es la admiración de este país! Ni un paso atrás y si toca gana… https://t.co/tSQ0yxZTvz"
camilo_arias22,,"¿La procuraduría para que sirve a parte de destituir a @petrogustavo y suspender a @QuinteroCalle?

#MaricaYa 
#ElCambioEnPrimera"
Juuuuuv,Bogotá,"Algunos petristas le hechan la culpa a Fico por ser un candidato muy malo, de bajo nivel intelectual, pero la verda… https://t.co/06DwMEEwsL"
SaborGabriel,,"@QuinteroCalle Como hermanos por el cambio, con el Pacto Histórico. #ElCambioEnPrimera ."
mangerdresan,,#ElCambioEnPrimera ya casi ♥️ https://t.co/HCoqjZLYPB
viktorclop,"Bogotá, D.C., Colombia",La procuraduría abusa de sus  funciones y hace una clara persecución política a los opositores del gobierno. ¿dónde… https://t.co/PuL9Ezkjqr
Hanerth,Cali - Colombia,Hoy son #39 añitos. Me siento pleno lleno de aspiraciones y planes por hacer. Agradecido por todo lo que soy y lo q… https://t.co/MMldj94Mwq
verhelts,,#ElCambioEnPrimera abajo la narco-dictadura
Francis_Mdz_,,"@QuinteroCalle Unidos por nuestro futuro, con Francia Márquez. #ElCambioEnPrimera ."
Cacecada,Italy,Hago una petición a todos los alcaldes de Colombia a que suban un video siguiendo el ejemplo de Quintero como una m… https://t.co/FMJBCgeZTp
LCorrepto,,"@QuinteroCalle , para que lo destituyan a usted como alcalde y se roben las elecciones, les va tocar mamarnosla en… https://t.co/q4MP4CYZIo"
El_Antihaters,,"@NoticiasCaracol Tenia que suspender a duque, a zapateiro , a los alcaldes que apoyaron a fico que no fue solo 1 si… https://t.co/N2nfPlIHp0"
johnherrerago,"Bogotá, D.C., Colombia","@petrogustavo esta a un cabello de ganar en primera vuelta.
#ElCambioEnprimera https://t.co/pd39BYlAPs"
arthuronlyone,,"NO 
es culpa de Quintero
que Gustavo Petro gane por
#ElCambioEnPrimera https://t.co/xQfKwaHIXI"
Fernandoco_9,,"@QuinteroCalle Como hermanos por un renacer, con el pacto de la esperanza. #ElCambioEnPrimera ."
camilo_arias22,,"Hoy estuvimos desde la estación Hospital, llevando amor, cariño y mucha alegría a los paisanos.

Defendamos la demo… https://t.co/ucmKPj4FaW"
COSTEOSOY1,,@diamaov No nos vamos a dejar.. estamos con ustedes #ElCambioEnPrimera
MotorCritico1,,"@NoticiasCaracol Los Uruguayos le dieron a un Ex Guerrillero, la oportunidad de ser su presidente y hoy son ejemplo… https://t.co/mc9hTjSYEI"
DAVLEO777,"Bogotá, D.C., Colombia","Hoy mas q nunca nos acercamos a la transformación para una colombia Humana, donde la sociedad demuestra su particip… https://t.co/nYEmUtyRNV"
CalamardoRodri,,"@QuinteroCalle De la mano por un país para todos, con Petro y Francia. #ElCambioEnPrimera ."
darwinzapata_,,"El 29 de mayo, llega el fin del Uribismo. 🗳 #ElCambioEnPrimera https://t.co/g1H4ghOol5"
coroneljecl,,"El urgente cambio que necesita el país no da espera #ElCambioEnPrimera #CambioEnPrimera
@petrogustavo… https://t.co/t8Qj03z0fT"
Jonathanmen23,,#ElCambioEnPrimera Quedan 90 días de dictadura! El desespero se apoderó de ellos!!
EdwinRC29816096,,Llenar la nevera se volvió misión imposible #ElCambioEnPrimera
jennymar2215,,"@giovaroots @FisicoImpuro @oskarciber Ni si quiera la a entregaddo la esta redactando.

#ElCambioEnPrimera"
PardoHAMC,"Cali, Colombia","#ElCambioEnPrimera

Si gana Petro me largo de este país."
Frankoski1579,,@karjulio1 @ElkinDorado @petrogustavo Si tal como vayan saliendo vamos a ir publicando hp esta vez no mos roban el… https://t.co/o36NBL69pg
MariaRo1_,,"@QuinteroCalle Como familia por un renacer, con el pacto de la esperanza. #ElCambioEnPrimera ."
wialcova,,"@petrogustavo Eso!!! Adelante por la vida, la paz y la democracia. Yo voy por el #ElCambioEnPrimera."
Vallecaucano87,"Valle del Cauca, Colombia","No sea imbécil @EnriquePenalosa, lo de la bolsa nunca fue plata mal habida, eso fue falso como sus títulos en la U… https://t.co/ui97GOwNnF"
COSTEOSOY1,,@VargasvilCol @QuinteroCalle El 29 de estrellan ustedes.. jajaja  #ElCambioEnPrimera
CarlosC1_,,"@QuinteroCalle Unidos por un renacer, con Francia Márquez. #ElCambioEnPrimera ."
Nygma7677,"Medellín, Colombia","@papoaminCD ¿Para cuando las investigaciones contra Duque, Zapateiro, Barbosa y los alcaldes como Jaime Pumarejo qu… https://t.co/k9EJSwlIzc"
Caanvic,,"Mantengamos la tendencia, vamos a seguirnos los unos con los otros, somos la masa popular que llevará a Gustavo Pet… https://t.co/EoiDidM3kO"
dafemoro79,"Bogotá, D.C., Colombia",@vanedelatorre @petrogustavo Pues sencillo que #ElCambioEnPrimera
VictorManuelPL,United States,"Somos la Generación que volvió Trizas el Uribismo.

Última función 29 de mayo de 2022.

#YoSoyQuintero… https://t.co/iYhLZ3tckr"
SolMarthaPerez,,"@QuinteroCalle Abrazados por el cambio, con el Pacto Histórico. #ElCambioEnPrimera ."
elzorropolitico,,"Orgulloso de pertenecer a la universidad pública, los estudiantes tenemos conciencia política y no le tenemos miedo… https://t.co/RV0TFYkaXV"
Frankoski1579,,@ElkinDorado @petrogustavo X 2 parcero es hora del cambio ome y como debe ser #ElCambioEnPrimera si si si
sdemocrata7,,Gracias @PGN_COL por el impulso que neceaitabamos para estar más unidos que nunca. Ahora vamos a reintegrar a… https://t.co/x7HhfBNDhl
MotorCritico1,,"@AurelioSuarez @fecode @petrogustavo @Bogota__DC Claro, los contratos corruptos !
Petro es incorruptible !
No más c… https://t.co/MZgNHRZb9n"
ZaraRod_,,"@QuinteroCalle Como familia a generar empleo digno, con Petro y Francia. #ElCambioEnPrimera ."
BenatiaArafat,,"#ElCambioEnPrimera por el bien de todos los colombianos, no mas de lo mismo, no mas inútiles en la presidencia de C… https://t.co/akqvLNyUGB"
Nygma7677,"Medellín, Colombia","Hoy nos vemos a las 5 pm en la Alpujarra, ¡nos hicieron emputar!. Nuestro voto se respeta, estamos mamados de la pe… https://t.co/SKySj2eDFq"
TatanMejia25,"Valparaíso, Chile","Estamos de acuerdo que la procuradora no lo puede sancionar, pero si le puede llamar la atención y aún así no lo hi… https://t.co/EicgyWhS3I"
juanpars12,Bogota,"#ElCambioEnPrimera El titanic de papel del Uribismo se unde día a día y solo los mas ""Idiotas o Corruptos"" se undir… https://t.co/4npS9giiwS"
Santy_Zapa_,,"@QuinteroCalle Como familia por la paz, con el pacto de la transparencia. #ElCambioEnPrimera ."
rissc01,Quito - Ecuador,"Más cerca de #ElCambioEnPrimera , así sea procuradora. https://t.co/Wtu6COmNiO"
Famicuento,"Bogotá, D.C., Colombia","El uribismo es como el coyote poniendo trampas, cada una le sale peor  #ElCambioEnPrimera https://t.co/TAWaLLrXQQ"
arango_vanne,,"@QuinteroCalle Todos por un renacer, con la nueva generación. #ElCambioEnPrimera ."
pablomurciap,"Ibagué, Colombia","La actuación de la procura, el presidente, Zapateiro y todo el aparato del gobierno, muestran afán por pegarse al p… https://t.co/MiwQvixdHh"
_HernandezKO,,@PirryOficial ¡La tenemos clarísima! #NuestroVotoEsSecretosky #ElCambioEnPrimera #NoPasarán
leidyvivas497,"Popayán, Colombia","#ElCambioEnPrimera 
Todos a salir a votar el 29 
#PetroPresidenteEnPrimera 
#FranciaMarquezVicepresidenta"
SimonJar_,,"@QuinteroCalle Todos por Colombia, con Francia Márquez. #ElCambioEnPrimera ."
elpepino10,Madrid,Hoy más que nunca #ElCambioEnPrimera #ElCambioEnPrimera #ElCambioEnPrimera #ElCambioEnPrimera #ElCambioEnPrimera… https://t.co/N8x1nuhOfD
AndresR70299680,,@QuinteroCalle Alcaldeeeeeeeeeeeeeeeeeee  Buenaa  me gusta su campaña #ElCambioEnPrimera
santiherediau,,@NoticiasCaracol Pepe Mujica y toda colombia quiere que @petrogustavo sea nuestro presidente #ElCambioEnPrimera
HenyProgresista,Colombia,@PGN_COL  Acaba de darle a Gustavo Petro ése empujón que necesitaba para #ElCambioEnPrimera se le agradeceMargarita… https://t.co/O7qngmTwXK
RamiroGaviria4,,"@QuinteroCalle Como uno solo por nuestro futuro, con el pacto de la esperanza. #ElCambioEnPrimera ."
JorgeLuis091087,"Bogota, Colombia",Insisto! Ahora con mucha más razón #ElCambioEnPrimera ✊🔥
CandyBiologa,,"@QuinteroCalle Unidos a generar empleo digno, con el Pacto Histórico. #ElCambioEnPrimera ."
JuanMathews86,,"#ElCambioEnPrimera 

Vamos con #PetroPresidenteEnPrimeraVuelta https://t.co/jw95Yg9ckr"
diacaina,"Valledupar, Colombia","Recomendación para los alcaldes:

De ahora en adelante traten de arrancar en segunda, en primera ni por el putas.… https://t.co/t5Zhqc0Gzn"
CarlPerezMur,"Cali, Colombia","@QuinteroCalle Muy ""atembaos"" suspender al alcalde Quintero por una metáfora que es imposible rebatir ni desde la l… https://t.co/JMPOxYTiAO"
LinaLivano2,,"@Tolaymaruja Como dijo @ndreaEcheverri la magia negra se desintegra,igual que Roma yá se desploma!!!#ElCambioEnPrimera"
Cristian_DJ_Z,,"@QuinteroCalle Como hermanos por Colombia, con Petro y Francia. #ElCambioEnPrimera ."
DAVLEO777,"Bogotá, D.C., Colombia","""Gracias procuradora"" , quien ratiFICA  con su gestión cual es su identidad y participación NEUTRAL con el  manejo… https://t.co/1NwC4gq4cr"
DIMITRIMAR24,,"@darcyquinnr Sin triunfalismo #ProgresistaSigueProgresista, abstencionistas e indecisos la certeza consistirá en vo… https://t.co/jw0geH9sC1"
PerezitaYurany,,"@QuinteroCalle Vamos a generar empleo digno, con la nueva generación. #ElCambioEnPrimera ."
juanpars12,Bogota,"#ElCambioEnPrimera Petro te necesitamos en la casa de Nariño, yo se que te gusta la plaza pública, pero no más por… https://t.co/0IPUYfGREx"
constanzavieira,Colombia,#ElCambioEnPrimera La procuradora @PGN_COL Margarita Cabello viola la ley 🇨🇴 y la Convención Americana de DH al sus… https://t.co/conYLgvWC9
jotahernandezv,"Yopal, Casanare","@Jeissonvila1 Siguiéndote, y siguiendo #ElCambioEnPrimera @petrogustavo @FranciaMarquezM 💪"
ErnestoIbarraB,,Pepe Mujica se dirige a los colombianos y quiere a #PetroPresidenteEnPrimera #ElCambioEnPrimera #ColombiaDecide https://t.co/slpjtT3T3x
KarlaMariaSan,,"@QuinteroCalle Abrazados por la paz, con la nueva generación. #ElCambioEnPrimera ."
